EntrezID	D_Ctrl_R1	D_TGFb_R1	D_Ctrl_R2	D_TGFb_R2	Hes_Ctrl_R1	Hes_TGFb_R1	Hes_Ctrl_R2	Hes_TGFb_R2	Hil_Ctrl_R1	Hil_Ctrl_R2	Hil_Ctrl_R3	Hil_TGFb_R1	Hil_TGFb_R2	Hil_TGFb_R3	M_Ctrl_R1	M_Ctrl_R2	M_Ctrl_R3	M_TGFb_R1	M_TGFb_R2	M_TGFb_R3	K_Ctrl_R1	K_Ctrl_R2	K_Ctrl_R3	K_TGFb_R1	K_TGFb_R2	K_TGFb_R3	S_A_Ctrl_R1	S_A_Ctrl_R2	S_A_Ctrl_R3	S_A_TGFb_R1	S_A_TGFb_R2	S_A_TGFb_R3
397	8.359026928	8.05314178	8.362036715	8.131780796	11.14972482	11.11466134	11.17163369	10.99294639	8.010549626	7.934333997	7.791534328	7.977507411	7.658943891	7.842138481	3.629356902	3.621398906	3.764127309	3.772085306	3.827928992	3.6473354	4.985840832	4.952240572	4.837622199	5.735119188	5.337305628	5.138958943	5.667091378	5.59107689	5.602733419	6.149162321	6.060767056	6.352371523
398	4.566598219	4.474176246	4.383188713	4.338891707	6.194065625	6.180894404	6.064581377	5.542714372	5.566232854	5.449036107	5.542880818	5.609023482	5.698120565	5.505716346	6.269258586	6.056891153	6.164482779	6.981594783	6.853613875	7.174107565	5.997278602	5.016204562	5.695812993	5.317576538	5.371627251	5.44679731	5.811559571	6.136287249	5.885098863	6.311451409	6.10832538	6.152352647
399	4.336213649	4.408340259	4.280122646	4.303830294	5.563526021	5.295912939	5.442294015	5.366719129	5.33046957	5.38203911	5.595402818	5.442827475	5.47468605	5.514797456	5.82488183	5.99181769	5.978236444	5.594282253	6.010064387	5.774264115	4.456140671	5.280733418	5.239194505	4.456140671	4.544015611	4.265452205	2.992766757	3.186486275	2.955191661	3.328111848	3.356635774	3.41437716
400	6.553490745	6.95379552	6.671672291	6.980167771	9.828563497	10.20922455	10.04781713	10.12042526	10.79396003	10.74351644	10.81187999	10.15090356	10.25716525	10.23842447	9.963676785	10.00035417	9.891627928	9.819514038	9.823855112	9.71114617	9.463555049	9.939300561	9.883765053	9.638991411	9.696395444	9.637050812	9.009753153	9.080160067	9.100013862	9.46711025	9.512568067	9.444293818
401	10.94589171	11.40752869	11.09968877	11.18222408	6.346362807	6.659451229	6.249585516	6.374134118	5.746142303	5.700726125	5.568196138	5.707820432	5.736251491	5.701368602	5.097259778	5.192408193	5.237523585	5.188964193	5.355779984	5.25835928	6.365136287	5.629157351	5.987905503	6.052032002	6.229976435	5.996184715	5.932559688	5.943755744	5.721265941	5.987168059	6.196125963	5.86023764
402	8.482776503	8.024276376	8.573410023	8.14201574	9.440131936	9.31666887	9.387000948	9.410392567	9.523875506	9.653737242	9.48253754	9.723964822	9.683350438	9.64929298	10.95527484	11.00809863	11.00050803	10.73476098	10.79226913	10.86764307	9.920993975	9.762253746	9.948549207	9.572568948	9.701107801	9.674568247	9.899041287	9.836069795	9.851503683	9.318940906	9.461843581	9.393659249
403	8.738858634	9.217255224	8.741088883	9.313211816	9.507419193	9.73023245	9.682809861	9.782751388	7.820023999	7.873194554	7.757857392	7.636643918	7.420862207	7.223786287	6.009479777	5.974167691	5.919781144	5.447516216	5.283763542	5.456225331	5.743723737	5.504768094	5.655634147	5.956245429	5.727442976	5.669497817	6.425231636	6.443384756	6.605523015	6.297229733	6.259020446	6.191535397
405	6.051981156	6.376655767	6.171883403	6.485406575	6.769747199	6.982871331	6.596703915	7.046067904	5.83855757	5.831458615	6.026037784	6.110328539	5.958647066	5.833420501	7.234735423	7.103526983	7.21187817	6.909460882	6.860444732	6.951673159	7.220045123	7.069986945	7.425289512	8.186073751	8.025109656	8.04084541	5.990248169	5.717730202	5.821971169	5.605289014	5.545425654	5.659627805
406	7.251123609	7.737453665	7.20461825	7.518230054	9.291224611	10.03355476	9.413491693	9.955304032	7.702040787	7.674451072	7.71587959	8.311143324	8.221545734	8.196396323	6.293623339	6.337974661	6.062620231	6.694679735	6.422311546	6.308393139	7.693602287	7.611258694	7.766831119	8.702654729	8.616406167	8.475421567	8.426804861	8.318497922	8.298690154	9.399959082	9.546584719	9.468694129
407	4.288943063	4.355484825	4.311399422	4.311066708	7.099570635	7.149390338	6.871139307	7.144702862	5.7143205	5.442827475	5.460779235	5.638417402	5.506429247	5.712893176	5.842672779	5.715122307	5.859233334	5.58803861	5.662306426	5.421399776	6.459210763	6.223595118	6.049845981	6.122382943	6.089982196	6.143044609	5.232279888	5.300856089	5.40138733	5.58871536	5.321366753	5.635396972
408	4.677195287	4.493921638	4.886275726	4.591828019	5.667017819	5.914979791	5.73532512	5.896467543	7.408354328	7.381320217	7.370382881	6.649297929	6.802219322	6.595477606	9.896800824	9.818679531	9.96121196	8.38903149	8.308217929	8.329916333	9.058241049	8.853496656	8.988283778	7.022080614	7.197826982	6.976867535	4.413442122	4.285056487	4.584538177	3.923916357	3.947481775	3.807370257
409	7.372827957	6.768170369	7.19157815	6.684328996	8.053254849	7.690004126	8.044759527	7.812698664	5.598203121	5.60708393	5.721724112	5.790389741	5.884908856	5.780234645	7.804677962	7.663568165	7.90481019	7.928507958	7.99876058	7.929266777	9.010567389	9.157952205	8.884815329	6.753933211	6.594300072	6.742467906	7.150469261	7.072391169	6.959526583	5.991514995	5.623340261	5.930805122
410	5.998680318	6.597381243	6.054861492	6.45612372	6.071731689	6.254840356	5.983738376	6.007984158	7.854736641	7.829494915	7.814216181	7.634849172	7.78019219	7.886782114	7.000954964	6.79748706	7.001778658	6.847061822	6.872795549	6.897056052	6.420895069	6.448090911	6.377412724	6.622370741	6.917167602	6.704357886	5.728037078	5.881148992	5.914000333	6.18399704	6.221595176	6.151389521
411	4.861442911	5.097189048	4.926975182	5.123834489	3.500054861	3.453668507	3.97150589	3.359846679	8.178204424	8.050081364	7.930695627	8.422121045	8.265454204	8.294357688	5.873297791	6.023791529	6.09546758	6.742615007	6.814869736	6.734913609	4.818941001	5.169098502	5.012796898	5.231063268	5.322877396	5.199506689	7.291881285	7.258204374	7.436738902	8.075610947	7.740244719	7.878867123
412	4.766538026	4.793277386	4.719415388	4.793533606	6.019205738	5.838378125	5.881824847	5.72532823	5.951852555	6.006035752	6.032110548	5.751174123	5.962161597	5.932404348	6.735614983	6.417378105	6.6505583	5.600451638	5.895266079	5.844533003	6.404694954	7.421447206	6.703758086	6.216714842	5.985605724	5.949871603	6.454411113	6.373327175	6.335739195	7.120913194	7.11359399	7.026394662
414	4.244161579	4.370816405	4.245368457	4.40382815	6.316777337	6.888378643	6.126659131	7.005816025	9.173420119	9.125387681	9.165020123	8.023232511	8.108117913	8.041923441	7.135473833	7.030792359	7.058139835	6.706237674	6.624008867	6.762896879	8.654734223	8.579829777	8.976556357	7.992577157	8.098711372	8.19930189	6.889759134	6.685378883	6.647505709	7.217435278	7.364104078	7.224931954
415	4.30900031	4.3752634	4.285298397	4.339057267	5.115462402	5.070415153	5.133589837	5.220372093	7.572361356	7.800767237	7.732799981	6.79201626	6.555622313	6.92548613	4.640210316	4.23382962	4.520150288	4.314686305	4.336038428	4.336038428	10.6909728	11.50249831	11.29408553	9.315043884	9.176415972	9.602488741	8.22161164	8.067438138	8.087669612	7.093672343	7.223094772	7.19805107
416	4.499790573	4.529173928	4.477578926	4.397725794	6.387412315	6.310037084	6.334952565	6.33476293	5.518301747	5.521254901	5.417480549	5.586525433	5.529539079	5.58370238	5.112169635	4.984444821	5.045292145	5.01906829	5.163060291	5.020577281	5.870672817	5.311494008	5.407329838	5.266270484	5.526023768	5.167672892	5.432518048	5.461995461	5.480324276	5.567223771	5.613599679	5.46436984
417	4.343738027	4.260222246	4.278073113	4.268012966	4.699486057	4.977909187	4.643218139	4.733174061	5.549595456	5.593114604	5.738560691	5.795267207	5.91652849	5.783041608	5.344513965	5.339074894	5.264250343	5.360382975	5.428950873	5.413653758	6.074573577	5.766434236	5.628759933	5.91350792	5.880230262	6.090486647	5.519667466	5.371070021	5.227202415	5.544238306	5.748357839	5.747236493
419	4.258965865	4.225798264	4.347992463	4.283471952	3.29967192	3.024869306	3.284453174	3.270885616	5.641134403	5.631893207	5.632128986	5.858757025	5.605382222	5.665038086	3.585280471	3.573347811	3.603609339	3.599324283	3.559014855	3.482520378	3.991669616	4.073061725	4.118634599	3.925387499	3.909842183	3.852234748	2.601246399	2.438388252	2.601815921	2.720722151	2.724604184	2.886428621
420	4.314838529	4.288152246	4.288519821	4.328654974	3.66967673	3.755730313	3.598479581	3.828138171	6.409823457	6.233596122	6.17965563	6.152871877	6.279451838	6.339597774	3.576802709	3.75012024	3.596306446	3.553401243	3.575668445	3.573788156	4.1167347	4.443383021	4.169193597	4.085953891	4.222864759	4.032590308	3.290550659	3.380200369	3.423631586	3.574183261	3.551147356	3.772768971
421	5.225685634	5.007975657	5.075572935	4.983703446	6.202926066	6.37270226	6.166362104	6.220737672	5.956478897	5.736251491	5.895439751	5.767150251	5.960811876	5.673022511	5.767792102	5.648697269	5.902113208	6.091968354	5.915223665	6.176502562	7.577556151	7.750183476	7.932055229	7.545827862	7.730689284	7.60677294	5.659422386	5.692860585	5.702930162	5.921172187	5.87835216	6.019464037
427	4.337444252	4.280299266	4.24255518	4.415793644	8.243857595	8.292899011	8.39459278	7.951061538	7.628225987	7.661700145	7.681920713	7.356774663	7.121055962	7.103713073	11.03110694	10.98729684	11.00976994	10.83200431	10.77531163	10.74505303	11.10131753	11.80423754	11.61790169	10.78674805	10.86630565	10.83079762	9.060371149	8.994532549	9.099011432	8.812730068	8.810201299	8.816311783
429	4.313507014	4.247205997	4.342292516	4.303637936	3.809220628	3.582465578	3.622903742	3.592520339	5.700029576	5.804672115	5.63758315	5.80814899	5.867742765	5.908483474	5.006650342	4.684159371	4.779241701	5.012630728	5.119572679	4.790610353	4.372483937	4.36925994	4.314131269	4.272888386	4.099821469	4.168102222	4.909141103	5.128631738	4.800271216	5.394683453	5.002572505	5.275449078
430	4.550432674	4.390720547	4.630228921	4.364510885	2.91904627	2.793533794	3.011868582	3.094535362	5.661552506	5.671176156	5.78504142	5.515342624	5.662757969	5.653267101	4.869605279	4.920595916	4.905665752	4.893703314	4.990010031	5.001618772	5.745422824	5.62856389	5.591302799	5.400888926	5.490086436	5.303778211	2.720654281	2.544351157	2.6404608	2.515123863	2.343385673	2.55639128
432	4.830374388	5.362818568	4.682048001	5.325652202	4.640855634	4.690059745	4.427859233	4.402756288	6.521688919	6.534882641	6.370412635	6.217000347	6.298440647	6.387896648	5.919878698	5.970285768	5.96299002	5.990995292	6.137437265	5.994195112	5.346225371	5.195497039	5.521360886	4.919153161	4.985110846	4.801956548	5.565029829	5.54159696	5.563680959	5.52741286	5.628453892	5.753576436
433	4.864150767	4.679028265	4.597937286	4.601276811	6.456986398	6.268234863	6.37461786	6.34167871	5.643846233	5.561779028	5.390052099	5.551576543	5.565095191	5.704748478	5.262931649	5.267230145	5.407648026	5.13534324	5.229024748	5.087173323	6.618448491	6.572133548	6.063335232	6.072074558	6.024746413	5.922775652	5.40138733	5.740082272	5.571722629	5.689804042	5.902075277	5.845544667
434	4.460957282	4.412099883	4.343292607	4.39252399	5.064397979	5.173662082	4.729022878	4.644835637	5.927574374	5.900469861	5.897489819	5.741092432	5.585236812	5.641530612	4.407770919	4.060150328	4.257021917	4.398725006	4.372956662	4.463327893	5.246679553	5.216719846	5.115380443	4.943089112	5.199834054	5.071907756	4.180870091	4.309944281	4.304018357	4.227120435	3.972067523	4.027413821
435	7.457642121	8.078340695	7.339913045	7.879872371	9.742710898	10.1923615	9.683577225	10.04338563	7.101592574	7.274608508	7.077304863	7.639959677	7.478825916	7.514032768	9.612244545	9.667261921	9.610007354	10.1962159	10.16851923	10.17997155	10.00162632	10.63203101	10.49250146	8.086629435	7.968454041	8.075172295	7.886104713	7.931520612	7.918683237	7.699884398	8.03357316	7.950212831
438	4.195451531	4.259082932	4.228196055	4.187976002	4.376506317	4.309186054	4.352072102	4.863136558	5.704748478	5.636918181	5.711510447	5.532469633	5.651127903	5.667704555	4.216418284	3.924316029	4.294107959	4.490080067	4.49566315	4.375744756	5.360651089	5.261090554	4.819226937	4.683068981	4.715826461	4.51199425	4.110423099	4.216729485	4.174024382	4.453484522	4.514578122	4.466646888
439	7.602566398	7.428576864	7.562461299	7.440932131	10.8130287	10.72384427	10.71026409	10.73848488	5.853802753	6.081143086	5.789635894	5.792830594	5.973338268	5.856428247	9.829248292	9.845326066	9.847277576	10.07090549	10.14787673	10.08741923	9.219206533	8.870424139	9.150113046	8.970320621	9.042511905	8.979465334	8.449625615	8.404927959	8.408343692	8.133141478	8.203029827	8.08718574
440	9.409798149	8.608219873	9.779159629	8.704561724	9.73882481	9.964081561	9.744354352	9.959534384	9.257815563	9.387023809	9.190771248	8.973710501	8.849145918	8.649206955	12.81957568	12.80718708	12.89238907	12.74893231	12.67314369	12.63191888	9.759423559	9.113621008	8.923298636	8.862087746	8.43790456	8.640533322	11.11100399	11.04329707	11.13701837	10.04477008	10.08499166	10.11000852
443	4.443358358	4.211194797	4.623758026	4.360623008	4.637143208	4.517905815	4.165632873	4.674613749	5.669067013	5.46691295	5.554463578	5.62558526	5.467601111	5.573898764	4.299262144	4.152144946	4.050932485	3.893258018	4.312252804	4.110562042	4.648504141	5.109868767	4.798800826	4.588950816	4.6736465	4.54273968	3.990065908	3.952794582	3.937153078	4.329140624	4.007032557	4.095007063
444	7.661766063	7.722925006	7.524442707	7.76250689	9.453153815	8.966722833	9.528523529	9.021738627	7.373607973	7.428987685	7.389419299	7.807156557	7.400154287	7.659102782	6.455470675	6.470626465	6.506904442	7.06952914	6.935546027	7.084856251	11.887926	12.0874415	11.84551369	10.44223972	10.37260872	10.17446076	12.50601907	12.49048267	12.58984903	11.22477574	11.38990631	11.33576223
445	8.853720126	6.803148726	9.142754241	6.839455075	10.18360216	10.00500382	9.743875359	9.898643315	8.776230178	8.807643344	8.814162807	8.849830379	9.04388493	8.865413473	9.999277703	10.04860083	10.11132525	9.469924249	9.362922943	9.366391222	10.59942347	11.37028728	11.15573229	6.970944817	6.541138624	6.39083099	7.33325342	7.178883652	7.23445615	7.614430881	7.647845458	7.704496643
460	4.173132913	4.179285588	4.231830464	4.19325032	3.626053311	3.560714121	3.440546308	3.537488249	5.499557892	5.647873645	5.609023482	5.512377512	5.552485691	5.573898764	3.721915085	3.601656373	3.740349889	3.814878254	3.700028825	3.77120221	4.257892486	4.334812218	4.425300339	4.094835466	4.397480969	4.179107411	3.015014446	3.071234302	2.799041339	3.1146927	2.918494284	3.199894785
462	4.309944512	4.33996785	4.573295823	4.486692373	5.275014768	5.431010262	4.938791031	5.453532194	5.692510682	5.689890063	5.648108114	5.589785782	5.640302426	5.577628179	4.480735787	4.452035159	4.256243089	4.064384343	4.221471354	4.445394973	4.416758393	4.210753143	4.133229476	4.409113363	4.083183287	4.275262499	4.326018105	4.58805202	4.068604148	4.195144105	4.255008654	4.326018105
463	7.808282475	8.031229726	7.883754127	8.769758238	8.137400869	8.708672271	8.325008925	8.786971647	9.025433843	8.861601153	8.743704003	8.880484817	8.887454418	8.896786595	7.64807907	7.632329973	7.84178167	7.568694786	7.091891072	7.499633008	8.212305236	8.618314139	8.567993026	10.26748591	10.25048107	10.2738775	8.298586059	8.348721026	8.373604506	8.730412485	8.830525619	8.803430772
466	6.870948335	6.464630549	6.935631255	6.526640086	8.382993672	8.299985558	8.5957322	8.52510665	7.728071053	7.783526093	7.656023009	7.765289655	8.140439517	7.977912913	8.972670272	9.114510791	9.009599337	9.215446999	9.120157143	9.079323077	7.807750104	7.599183613	7.959032578	8.51778107	8.422899584	8.870673093	10.08580578	10.00768124	10.21663703	10.14148907	10.14924167	10.09902195
467	4.264697433	4.23319166	4.401977744	4.311217715	8.997781158	9.782351731	9.066156507	9.713349272	7.977691517	7.952000028	7.854963569	7.20772089	7.169228182	7.313814799	8.032021634	8.224410937	8.168647986	9.392001207	9.422250467	9.407880745	4.893902214	4.786572821	4.878786325	5.107259604	5.270197188	5.236970481	6.543919942	6.57062115	6.786185709	6.827612529	6.966066231	6.998692078
468	9.243975239	8.719025037	9.243975239	8.922629719	11.78669406	11.95034027	11.8277027	12.04248759	9.240821945	9.270895071	9.28015559	9.471481753	9.490781458	9.380254639	12.77131898	12.76979277	12.74564432	12.88878188	12.86567422	12.80504421	12.24891953	12.07058986	11.74957801	12.08339301	11.93843082	11.84763802	12.06849786	12.12178419	12.13961136	12.07598088	12.16234674	12.13086355
471	8.964117934	8.963294472	8.994645715	8.857248059	11.64803445	11.10826377	11.51734509	11.06321932	11.2704536	11.50509391	11.41543567	11.34009036	11.43539916	11.31055795	11.98205038	11.95152973	12.02289106	12.18478524	12.12605493	12.11189346	11.70040159	11.72601903	11.62430688	11.2532699	11.36775421	11.26218374	11.95463229	11.92635977	11.87878447	11.64295107	11.6130691	11.6557993
472	4.73273964	4.882531655	4.829435164	5.043229191	6.008829005	5.73659021	6.104656916	6.077645574	8.645249617	8.486200122	8.499859212	8.218063697	8.474241888	8.301350512	9.680571206	9.696625471	9.802439992	9.06284605	9.015186658	9.112311907	8.120926648	8.298890639	8.256675204	8.422781719	8.484363083	8.693241088	8.377256556	8.488293411	8.633756035	8.343324545	8.414699126	8.231154305
473	5.861486255	5.580009304	5.712349661	5.810608357	4.500884779	4.575635443	4.30165705	4.857948303	8.949962513	8.838497472	9.110528008	8.494876285	8.697063609	8.487560348	4.694671166	4.531315567	4.716489026	5.247831602	5.067822166	5.082660132	7.297927891	7.843661545	7.680427502	8.731188733	8.777248147	8.844829641	8.466275528	8.326999174	8.333451487	8.640051658	8.765931702	8.767094754
474	4.229887954	4.275496109	4.250071848	4.276594709	6.197996461	6.115726622	6.049353985	5.789014896	5.681998974	5.613146868	5.515342624	5.598203121	5.529539079	5.476751602	5.075958044	4.876337629	4.997186484	5.089325788	5.422337124	5.325709845	5.653496355	5.473412556	5.472627447	5.31785	5.400011104	5.245398663	4.913545468	4.912210031	4.843832793	4.872277816	5.136949876	4.744521356
475	8.566279768	8.74371023	8.718493367	8.844927239	11.11609461	11.16747453	11.00490034	11.26642637	10.44482912	10.44098414	10.43378424	10.83262777	10.77500315	10.79079867	10.90915521	11.07610052	11.02282448	11.31160613	11.25976591	11.29328502	9.866753697	9.977573533	9.909517252	10.39422147	10.40542236	10.44787261	10.42670522	10.36989032	10.36003977	11.65481916	11.66296057	11.71929265
476	10.8426222	10.03632204	10.84793414	10.11847339	11.51087441	11.35917187	11.39901287	11.40739314	8.77072755	8.855819414	8.899118371	9.276310598	9.557434504	9.40993616	9.848357417	9.743633193	9.867627684	10.02481308	9.973520355	9.927823065	10.52063247	10.76647674	10.72113895	10.72702198	10.80582235	10.82399659	10.1257957	10.04397156	9.971585324	10.07804397	10.06494496	9.99730175
477	4.255523787	4.242568757	4.26964827	4.169455176	4.808621545	4.707913829	4.596193869	4.761939844	5.823367457	5.741092432	5.792830594	5.58370238	5.695126455	5.382542221	3.730434727	3.825996132	3.798374104	3.810518394	3.691879665	3.621469669	4.498942641	4.251247085	4.542791516	4.64645945	4.65468648	4.487081847	4.832227118	4.551469604	4.416351717	4.933224112	4.636671689	4.741970146
479	4.404970687	4.396545042	4.380586992	4.372524555	6.572500693	6.459428291	6.329245112	6.554970522	5.414314182	5.60708393	5.666402442	5.40796163	5.420640333	5.476751602	5.942804437	5.984267633	6.047399748	6.116111931	6.225167537	6.133091901	5.88603109	5.878732416	5.936783409	5.93328952	5.948235323	5.940588194	5.387973499	5.395177623	5.056316191	5.224820978	5.211567271	5.271449329
481	7.090378371	8.46978731	6.766633693	8.209841915	11.99869642	12.40305436	12.09176867	12.53047293	12.16224373	12.09071097	12.2755936	11.26430516	11.49895228	11.42767971	11.41340831	11.41701813	11.37179897	12.00076427	12.01817169	12.07819596	13.51578193	13.62936532	13.65518415	13.13229503	12.99210516	13.32441695	11.73471901	11.67409016	11.76780123	9.815551995	9.948608789	9.954229758
482	4.753430368	4.635207534	4.404357411	4.394128967	6.061084142	6.319044384	5.896843634	5.915560418	7.626620939	7.59865487	7.502190609	8.043131987	7.880332048	7.917433562	4.885029953	5.159255223	5.034306199	5.12121111	5.041348507	4.905317032	5.891306648	6.040845695	5.759759591	5.854893628	5.766359329	5.602536698	5.597309358	5.60219555	5.40138733	5.721773143	5.687893075	5.687893075
483	10.00759063	9.800570945	9.966286357	9.786380069	6.070712517	5.846198892	6.01681761	5.787089164	9.058608631	9.145709089	9.092757426	9.783297817	9.783987788	9.748914516	5.975780359	6.107953879	5.932915526	6.241063512	6.479101839	6.339737899	11.35670876	11.59102463	11.59816984	11.75508593	11.9739714	11.94755075	11.90192437	11.94912724	11.92524869	12.22898346	12.32642322	12.25437854
486	4.529795026	4.53719855	4.625156174	4.499116666	3.545738055	3.880111267	3.508813178	3.508813178	12.38046742	12.56762024	12.36685794	8.849145918	8.734029197	8.544589948	3.930039961	3.815669956	3.913339703	3.766821625	4.105897914	3.865087393	8.27522038	9.562167301	9.979193886	6.662994573	7.308453961	7.191065448	8.085594074	7.893321468	7.617797675	5.830866516	5.770193955	6.413683531
487	4.345416684	4.368172538	4.281159434	4.246677817	5.532314653	5.306805717	5.403264929	5.224478981	6.036357945	6.136156258	6.019703373	6.054437671	6.006035752	5.887190807	4.127700992	4.246621844	4.320089549	4.237072584	4.395751733	4.566114134	4.740651058	5.038205967	4.819635083	4.687212227	4.843561403	4.665663133	4.308213541	3.834182888	4.174024382	4.133486061	4.771415986	4.342228236
488	6.437261765	6.571747815	6.505914615	6.574244529	12.37807869	12.33388462	12.16974946	12.34597196	8.678241288	8.860393742	8.905617014	9.246065135	9.287673486	9.296148434	11.53750223	11.52317088	11.62658188	11.97173815	12.04624346	11.96139639	6.975941609	6.704891656	7.021034536	6.449509569	6.37039455	6.775610819	10.88646537	10.86685759	10.81111023	10.12698457	10.08410539	10.05080239
489	4.198629195	4.220083748	4.146853867	4.222821529	5.509150961	5.806036989	5.612511314	5.686783318	5.543797663	5.497334748	5.613710285	5.609023482	5.749258005	5.520711951	7.989631613	7.772125899	8.124559469	7.474886985	7.295399293	7.515439411	5.835557191	5.952928845	6.315336096	5.744917947	5.927515494	5.90149031	5.706309453	5.670492604	5.471552723	7.018929875	7.124396335	6.924790938
490	6.129986421	5.814119478	6.091083945	6.028882728	8.100965781	7.224547137	8.3815209	7.964868724	7.832645315	7.481451121	7.396499548	7.774036475	7.688927063	7.704048945	9.358280426	9.374070537	9.615953837	8.76179392	8.395700061	8.552404929	10.07984549	9.999643577	10.30251318	9.378133072	9.225843778	9.459286884	9.207121344	9.191123235	9.235024827	6.919878609	6.915918634	6.884209279
491	4.306653576	4.169634132	4.236264641	4.271839228	3.681444681	3.905273839	3.816173456	4.156211266	5.555370179	5.561779028	5.792830594	5.606244458	5.617328342	5.609023482	5.344513965	5.292319473	5.237239105	5.418830473	5.444674756	5.384328081	5.997073562	5.791911754	5.839977067	5.641611452	5.589301085	5.457552274	3.760459501	3.834718598	3.731658861	3.778609199	3.530169717	3.670990416
492	4.39218174	4.402384394	4.367541567	4.272322736	2.972031306	3.275109942	3.070568885	3.098166245	5.51271759	5.521254901	5.518301747	5.558906883	5.597005489	5.567955199	3.752904085	3.71397727	3.723397424	3.797915577	3.807335731	3.81045894	4.348147623	4.172581987	4.164494754	4.210112931	4.154283017	4.035407551	5.00180046	5.241655611	5.212125089	5.360299707	5.355620804	5.408453414
493	4.340698411	4.492894949	4.490566607	4.510363731	8.444498383	9.269515795	8.338701044	9.122149993	9.897711586	9.72999717	9.933997236	9.239136631	9.446558769	9.249537818	6.835034145	6.825336709	7.086672804	6.521988537	6.519079229	6.471672485	7.801538193	8.280146544	7.613261909	7.645224359	7.493292638	7.391333383	8.367659875	8.268500436	8.039860135	6.026354058	6.112615124	6.024774789
495	4.37162238	4.26218358	4.352233902	4.35767982	5.86973023	5.618918919	5.370580965	5.6917453	5.515342624	5.618164805	5.488865107	5.429591217	5.543797663	5.614565406	4.310370652	4.328744047	4.380994504	4.590135619	4.338817924	4.45580435	5.640332538	5.321527368	5.591302799	5.655004666	5.588454514	5.439479115	5.473344809	5.238689847	5.233437362	5.334544172	5.173738573	5.509394881
496	4.217405193	4.276387978	4.260168577	4.235372211	4.082703471	4.207529577	3.874723655	4.126113363	5.836195248	5.615403228	5.684634226	5.707820432	5.662757969	5.542880818	4.234579862	4.327804643	4.223994656	4.067732528	4.371460342	4.064878004	5.172193622	4.639005643	4.757729254	4.549472152	4.768826398	4.627662893	5.384342321	5.352680928	5.364781287	5.264933017	5.341888076	5.187941057
498	10.76741208	10.23143135	10.81956129	10.33475731	13.7080626	13.58242017	13.67241163	13.54505553	12.46759091	12.60401152	12.56280032	12.45020645	12.51225245	12.29503338	13.54342874	13.5494839	13.53212333	13.34022331	13.42568194	13.29726857	13.1849928	13.3577975	13.37603938	13.11636371	13.13530644	13.25241191	13.24833814	13.22756554	13.21110568	12.84508265	12.8837033	12.88530567
501	9.228619648	8.943123766	9.422027075	9.062368374	9.968249709	10.03681222	10.00030272	10.12253174	11.2479185	11.41775829	11.5371696	11.03663456	11.25528703	11.15494383	10.47512852	10.53993809	10.54334369	10.09626419	9.975321108	10.04004669	9.929826266	9.693773864	9.674900182	9.038148928	8.765403592	8.875612395	9.469226925	9.536551333	9.523988996	9.221990127	9.316803478	9.335545322
506	10.40202402	9.74973314	10.33243907	9.611615658	13.035315	12.85248548	12.9314097	12.81176549	13.16827207	13.26581592	13.02733136	13.35291653	13.26581592	13.21327474	12.95665809	12.96602758	12.95327992	12.92736099	12.98459729	12.94824158	13.32160649	13.39746574	13.26583188	12.98951549	12.9969866	13.08749199	12.57675223	12.51890505	12.50238825	12.11380629	12.13122894	12.16049487
509	8.601145918	8.199473993	8.451167623	8.069039002	12.73561755	12.59522002	12.72274138	12.57183341	10.85165551	11.06062412	11.0698584	11.09966666	11.03087504	11.20474271	5.572174132	5.51071826	5.481268434	5.420638062	5.322006289	5.243698879	12.50884923	12.66268758	12.61693645	12.09481626	12.05279266	12.08376926	12.3744921	12.35118237	12.37294892	12.05567426	12.07993026	12.07764778
513	9.098670902	8.542490869	9.096491168	8.491353688	10.5506401	9.95731998	10.25387937	10.08518028	8.054351369	8.090028514	8.072413012	8.430051788	8.54061788	8.568545589	10.20232069	10.1936419	10.32078384	9.918109472	9.785421615	9.927219412	10.45274406	10.1677294	10.05640589	10.0390984	9.942025422	10.09948338	9.79166897	9.778074241	9.789672904	9.517557784	9.535767764	9.583762837
515	9.384595033	8.911033917	9.468758526	8.922049367	13.228766	13.11158655	13.30606708	13.02854628	10.25844462	10.22034275	10.19085639	10.49623474	10.32232521	10.51195593	4.705841016	4.781565781	4.858779426	4.566114134	4.413277753	4.662741209	5.168609758	5.390079364	5.291194497	4.685377315	4.769075535	5.04911213	12.5683887	12.55576782	12.58333823	12.25399235	12.28655305	12.27882978
516	9.350739863	8.965783578	9.310965507	8.871669892	10.58670898	10.26606264	10.63560998	10.23878033	6.617672702	6.65917143	6.71137171	7.235539474	7.103343852	7.24520575	11.95258128	11.94957976	11.94130345	12.08936819	12.23404569	12.21871054	12.00461583	12.02940155	12.02197962	10.64246078	10.46986009	10.77286739	11.71530308	11.6841804	11.64837281	10.99697419	11.00867983	11.0464905
517	10.49224775	10.14170548	10.47313002	10.12343406	5.228800677	5.085072434	5.456697085	5.076157396	12.14504608	12.28178268	12.2605703	11.90438083	12.06122323	11.95763258	12.47446295	12.50707347	12.53842141	12.35402513	12.31352389	12.30145158	5.214634274	4.848285	5.046273443	5.137319808	5.192872033	5.372916525	12.28203796	12.25386671	12.22313537	11.84935219	11.90192179	11.87614805
