EntrezID	S_HCC_Ctrl_R1	S_HCC_Ctrl_R2	S_HCC_Ctrl_R3	S_HCC_TGFb_R1	S_HCC_TGFb_R2	S_HCC_TGFb_R3	S_NCI_Ctrl_R1	S_NCI_Ctrl_R2	S_NCI_Ctrl_R3	S_NCI_TGFb_R1	S_NCI_TGFb_R2	S_NCI_TGFb_R3	T_Ctrl1_R1	T_Ctrl1_R2	T_Ctrl1_R3	T_TGFb_R1	T_TGFb_R2	T_TGFb_R3	T_Ctrl2_R1	T_Ctrl2_R2	T_Ctrl2_R3	W_Ctrl_R1	W_Ctrl_R2	W_Ctrl_R3	W_TGFb_R1	W_TGFb_R2	W_TGFb_R3
8342	3.500364252	3.547972354	3.700502117	3.889275484	3.409640414	3.439620886	3.224657479	3.361385632	3.37944276	3.83002772	3.515229533	3.870623383	5.034473072	4.797857469	4.97788306	4.983547592	4.921929436	5.067719705	5.093478436	4.97788306	4.97788306	2.473866604	2.331449382	2.396925348	2.311665427	2.644407621	2.287482561
8344	8.693947399	8.805016328	8.821417394	8.568094732	8.717409903	8.695337118	9.707279879	9.587726691	9.435361202	10.95661305	10.97294229	10.95860667	7.228851109	7.341234264	6.976872991	7.852213934	7.907313923	7.827440102	7.513165838	7.331795552	7.309529737	5.00331014	5.101882426	4.397925395	4.504288649	4.68950144	4.507301296
8345	8.799484719	8.822535118	8.848161786	8.728065796	8.727296234	8.735486255	8.27189473	8.365030634	8.312370607	9.731122989	9.8193013	9.773029277	6.428241705	6.369711957	6.4223758	7.775709765	7.761507389	7.786346512	6.657308394	6.321579214	6.465239009	5.127749209	5.762905803	4.960770923	4.991104155	5.096365611	5.209569039
8348	3.093539287	3.270280668	2.917685567	2.977701221	3.20671078	3.210685394	3.498704799	3.841076241	3.790983741	5.035940343	5.197849269	5.21369909	4.978378656	4.953108804	4.84238558	5.247611414	4.992435844	4.978504672	4.895286465	4.847312899	4.953108804	2.493733308	2.291833355	2.470362697	2.286096892	2.644110576	2.367446398
8349	7.37243419	7.373239464	7.448538212	7.053852809	7.044842474	7.220874098	9.372443023	9.401656412	9.306528149	10.78986883	10.64668861	10.81247425	5.79257203	6.006027333	5.824042144	6.748707048	6.509652671	6.509365509	6.83014931	6.743123017	6.748408968	3.380909731	2.843246754	3.070070667	3.007280693	3.118784668	3.189103832
8350	3.587699258	3.720117892	3.916087656	3.573231082	4.049805492	3.793122809	3.940245998	4.25019688	4.178531944	5.066007848	5.077319672	5.294634102	4.567349853	4.644407057	4.67887265	4.78619176	4.665163975	4.676725748	4.665163975	4.664561843	4.644621736	2.49885172	2.766253369	2.294800903	2.263796519	2.581128185	2.352532042
8352	5.586612051	5.539522995	5.478141704	5.641698252	5.642085866	5.639105969	5.707928028	5.559279436	5.75282193	5.80455933	5.837014658	5.98094836	4.938950953	5.085455797	4.707547471	4.938950953	5.200216742	5.014793826	4.834063875	4.938950953	4.82710177	3.927912337	3.457605202	3.293399385	3.652307572	3.498922566	3.405235758
8354	4.142577549	3.955415824	4.024354525	4.259854974	4.454095498	4.420354334	3.8219983	3.887475264	3.477342974	4.045596997	3.798508879	3.634641619	5.556017888	5.411663797	5.335792224	5.335792224	5.432875054	5.335792224	5.213907015	5.150806955	5.272996846	3.142710179	2.694846801	2.752718681	2.667382998	2.522058267	2.737550297
8355	6.470324	6.781438417	6.405287415	6.37114837	6.337372742	6.432228389	6.116253705	6.069212452	6.222602133	6.277898024	6.21667534	6.274721686	6.213592755	6.320049269	6.148168453	6.240867896	6.340097221	6.337287045	6.146197632	5.994483235	6.230347892	4.436456109	4.220191097	4.34611823	4.412846598	4.595671301	4.82454293
8358	4.52103592	4.407383165	4.359541609	4.376896316	4.60195495	4.484874703	4.677258826	4.528597607	4.448009931	7.045585035	7.283043598	7.386260572	5.001499779	4.995375696	4.892087832	4.995375696	5.069929642	5.519419743	4.892024073	4.911917719	5.026904825	3.052137766	2.949204946	3.023128161	3.03626889	3.325278913	2.866153559
8359	4.459543659	4.661343213	4.83958073	4.553279617	4.557598945	4.464559785	4.75660438	4.681705229	4.306046547	4.451370206	4.822820366	4.720222794	5.220027226	5.082935933	5.06730899	5.039259794	5.332734669	5.272689526	5.050977236	5.067697804	5.082935933	2.887489762	3.188271903	2.887489762	2.71343267	2.888608693	2.546385151
8360	4.357758477	4.346108235	4.621559538	4.099719337	4.13902477	4.346108235	5.804827731	5.490059369	5.127305398	5.937558115	5.899773779	5.945518202	5.535084776	5.388276299	5.296324847	5.535084776	5.704377457	5.624067768	5.460969715	5.223240634	5.587931069	3.073177696	2.914409294	2.944398495	3.297173542	3.229105783	3.059580444
8363	8.834710051	8.818690976	8.812715841	8.912628594	9.044936079	8.918440544	7.866483738	7.943732633	7.823199233	8.379903368	8.37121501	8.585430295	7.522978775	7.62085875	7.40871362	9.173547382	8.698585535	8.632699547	7.074347336	7.400638282	7.324829221	6.579259313	6.998191109	6.207970755	6.511335847	6.526962643	6.380586911
8365	4.802273483	5.407044244	5.312842627	4.927343292	4.821847725	5.363000307	6.500842762	6.505355679	6.286094161	9.430551561	9.457752821	9.428011323	5.34240756	5.328936404	5.360788081	6.151145388	6.532407247	6.547492167	5.227117623	5.44509583	5.272894742	2.562246137	2.352641202	2.467865513	2.338821031	2.550301628	2.333293168
8367	5.452732273	5.742321653	5.577232214	5.45339101	5.468086321	5.797836056	5.035727562	4.983452507	5.218508838	5.377072799	5.492599069	5.656421975	5.452867944	5.28710507	5.248755926	5.679426091	5.600764438	5.428265801	5.452867944	5.35251396	5.30543807	3.70579319	3.998182817	3.631911285	3.479188689	3.778682039	3.565297958
8368	4.755232663	5.003868855	5.049447019	5.086747201	5.111756783	5.018508922	5.043320009	5.010763597	4.742885421	4.672446595	4.867870317	4.812755471	4.923981183	4.939444314	4.923981183	4.954659503	4.942505743	4.950852013	4.787828633	5.026631002	4.78847669	2.733637253	2.60033323	2.368440813	2.491928488	2.663204093	2.905674763
8369	4.169873168	4.839250471	4.887725941	4.4731186	4.476715641	4.745456601	4.292278978	4.280678634	4.439583509	4.484010905	4.435039951	4.449770978	5.022140359	5.057301198	5.114376688	5.081343587	5.081343587	5.081343587	5.120001255	5.081343587	5.140584733	2.357844588	2.498906128	2.472961315	2.37295595	2.320769159	2.261573357
8372	5.425152717	5.815515975	5.986322803	5.475584975	5.687380818	5.413192564	5.768867887	5.902172528	5.385682301	5.691896542	5.488511419	5.624938588	5.906062328	5.608424841	5.563104062	5.56909446	5.640391124	5.598658496	5.65794933	5.995401067	6.062385765	3.002034916	2.793058224	3.122005119	3.207790113	3.211315137	2.721049338
8379	6.683518069	6.703618284	6.655856504	7.057051018	7.062010177	6.908826463	6.523039296	6.405609347	6.447992266	5.643854271	5.650138585	5.82108196	6.799857594	6.879791144	7.245707008	7.254720062	7.211790444	7.326951844	6.3988866	6.740591177	6.684205845	6.154743181	6.474398701	6.176963411	5.742309632	5.429082931	5.677376354
8382	7.719032886	7.461523379	7.325560233	4.783038643	4.602359014	4.775186935	6.649339236	6.653884989	6.626353548	6.348333833	6.492188653	6.583888313	5.393969786	5.269896148	5.34800093	5.527556165	5.276249315	5.371518467	5.305484337	5.371518467	5.509386143	3.077869635	2.90233495	2.87786158	3.036035249	2.950997816	2.714023341
8383	4.33571973	4.500824818	4.407523777	4.376951422	4.398297894	4.406628201	4.128103771	4.209019475	4.132396957	4.274251277	4.167401357	4.416080607	4.897304	4.889312	4.68763	4.963427	4.804788	4.932304	4.889312	4.889312	4.80556	3.365414584	3.007096104	3.141326947	3.223912906	3.132767795	3.282071172
8387	2.784822673	2.764701121	2.801999825	2.727987641	2.693489371	2.716425507	2.718658875	2.683095676	2.855027053	2.659401127	2.523933357	2.718658875	4.931213562	4.895286465	4.895286465	4.896305246	4.963022297	4.895286465	4.895286465	4.64739091	4.82902719	2.601256125	2.5156724	2.676177338	2.778434232	2.649985783	2.71883662
8390	4.988905783	5.050906919	4.979927061	4.894298189	5.0933656	4.577608432	5.175696151	5.192807183	5.239646382	5.262078518	5.173327678	4.951883817	5.338846	5.298802	5.247561	5.300991	5.538361	5.306928	5.368359	5.275785	5.245829	3.370277234	3.572531696	3.572531696	3.258521528	3.749999543	3.62302403
8392	5.321182162	5.408092066	5.639506527	5.404693781	5.425114202	5.387291856	5.686953056	5.446705168	5.55653665	5.456065374	5.529743233	5.395159849	5.222328	5.315293	5.153548	5.207807	4.98117	5.221562	5.234747	5.062608	4.975122	3.348983892	2.975134734	3.5447247	3.196864418	3.530509596	3.288361164
8394	5.724814895	5.880571733	5.83358296	5.804720483	5.472737327	5.702226312	5.810084463	5.683909526	5.719002195	6.135489944	5.847062276	5.942256501	9.460474854	9.676720569	9.984791715	10.02567221	10.18850248	9.988147759	10.24976501	10.20669974	9.552790891	3.67344657	3.886054378	3.483153379	3.600245114	3.47534393	3.20289816
8395	3.00532527	3.007962258	3.012540898	2.72563889	3.030539954	2.742780963	3.176032577	3.097438868	3.224710777	3.269586515	3.460495619	3.186501871	4.715218	4.598132	4.902885	4.766496	4.766496	4.586383	4.78083	4.890617	4.772339	2.263636077	2.306711255	2.392837061	2.427517873	2.391431242	2.165303252
8396	8.173500715	7.995907538	8.106869661	8.307978066	8.334431897	8.443606797	6.414628063	6.542114455	6.310325069	6.696373845	6.869455706	6.732121845	7.625671496	7.769042407	7.987549598	7.84820006	8.054033146	8.342637634	7.764553379	7.895782308	7.9342196	5.895415015	6.0638687	6.242485467	6.080563844	5.949378573	6.229133813
8398	6.063154748	6.010310071	5.961241485	5.708475701	5.68635209	5.929394615	5.774182216	5.761572414	5.870192288	5.735904467	5.774182216	5.744487062	5.343904715	5.447279365	5.270296905	5.112149176	5.10324395	5.180173898	5.131293263	5.240324927	5.106774439	3.558518703	3.234279026	3.526770078	3.601221531	3.83369855	3.760145495
8402	8.833913177	8.836432601	8.838351108	8.713464181	8.742669368	8.557384765	7.702191795	7.712520244	7.493881403	6.787012279	6.874936663	6.90134133	8.753289999	8.883491997	8.757873221	8.106356664	8.010902317	7.97458314	8.305994967	8.187772726	8.355212915	5.278555631	5.809095892	5.670576304	5.334828212	5.206772908	5.394292865
8403	4.023739085	4.322834622	4.103124054	4.252696609	4.04578231	4.18769528	4.278014643	4.357302706	4.054853179	4.007690974	4.156182167	4.166063738	5.159853422	4.872856503	5.265361015	4.942227531	5.058147071	5.142172634	5.12734268	4.953456945	5.113448799	2.494964756	2.384067469	2.39033296	2.435887209	2.297580241	2.38222961
8404	6.490334403	5.522866713	5.599555214	5.149106366	5.216933748	5.30513501	5.7063338	6.351485908	6.329250476	6.459871874	6.408159741	6.444374622	5.022105193	4.85448515	4.922461572	4.713754118	4.950968432	4.939617841	4.85448515	4.791617803	4.808779501	2.750856375	2.586216298	2.400234123	2.404144813	2.363671462	2.210343896
8405	9.869644839	9.99494169	10.01831976	10.20186354	10.09921726	10.15151899	9.064449057	9.096819957	9.01128079	9.576216521	9.532434087	9.627157159	8.847561031	9.053498095	9.174408396	9.325385801	9.476874577	9.490701435	8.717290716	8.956681777	8.784070932	6.539847423	6.393347383	6.794307094	6.997039885	6.922085213	7.262480448
8406	6.875257148	6.964735201	7.011718051	12.96275407	13.07632987	13.14093001	9.152490399	9.337708432	9.251439907	13.20009021	13.12238089	13.1438156	11.88836452	11.98273433	11.77886939	12.82088026	12.82088026	12.8571991	12.88229438	13.08072934	13.07473212	6.616956775	6.344012107	6.856628015	7.11332444	6.742111735	7.102280473
8407	11.97882829	12.06820138	12.08899653	13.05340649	13.05749473	13.03777759	11.50538867	11.55873443	11.54300992	12.07899737	12.04516165	12.08804991	11.91471225	11.94748058	11.83596603	12.66960229	12.65370555	12.6696449	11.79449533	11.82180179	11.81192746	9.429517349	9.571797055	9.562165905	10.09005935	10.28617875	10.28356735
8408	6.868492404	6.562577874	6.448570821	7.158203161	7.055047064	7.110321445	6.578651405	6.278679939	6.551026043	7.365382273	7.475117587	7.332502556	6.351401552	6.234837741	6.810066584	7.101980091	7.431939934	6.993909209	6.370372715	6.166637392	6.749479824	4.833618287	5.130781619	4.615413094	4.739009478	4.500761673	4.985191184
8409	9.955280439	10.01507513	9.980403845	10.78659596	10.83800638	10.75224137	10.90270432	10.85527452	10.77500055	10.63801774	10.62965184	10.71578017	11.32645	11.25014	11.22989	11.20001	11.09766	11.21007	10.53143	10.35005	10.46484	9.570388412	9.540822402	9.233855056	9.404654141	9.367796648	9.258069536
8411	9.279373709	9.178820988	9.244566256	9.434456378	9.499984414	9.576868037	6.901500371	6.77641536	7.064768556	5.907637979	5.981844695	5.92522496	6.590981875	6.571390204	6.663817445	6.45694919	6.546392342	7.044789314	7.230091247	7.146668344	7.412260763	2.314334469	2.387697439	2.388653075	2.0853815	2.416427775	2.326655637
8412	9.773042528	9.785554998	9.772237769	10.45925582	10.53395558	10.49897872	9.877954626	9.787415085	9.905362409	9.132708508	9.129626072	9.124751052	10.5649629	10.79491649	10.8095516	10.79491649	11.00811714	11.24329946	10.64212957	10.76695451	10.79310794	5.744061764	5.858934919	6.142880144	5.634393741	5.720813172	5.908001382
8416	6.85823055	6.568709189	6.37316438	3.802392566	3.607717802	4.037238701	7.588659583	7.598157305	7.401208728	5.540457799	5.627713745	5.505502231	4.878208697	5.08718606	4.905054692	4.96046378	4.929058391	4.958066104	4.995375696	5.15662389	5.36428678	3.453534225	2.843386646	3.156783655	3.199646412	3.194127932	3.208174311
8417	3.402339429	3.484670738	3.468064415	3.692440654	3.669901462	3.70983632	5.380380031	5.409213833	5.383376761	5.359707867	5.217206604	5.399679287	8.805985014	8.671795477	9.038276267	8.58325185	8.718765473	8.344639742	8.993723804	8.953423317	8.633808665	5.909933144	5.790260455	6.25573906	5.983980381	5.472929597	5.997205026
8418	3.318012547	3.938836026	3.462614156	3.279238214	3.329845956	3.383612962	4.238146365	4.06354706	3.952823241	3.410102637	3.353761924	3.183690973	4.807776154	4.655101208	4.687546331	5.238320189	5.113744776	4.829282476	4.860231177	4.687200416	4.759609737	2.54510308	2.290880993	2.528183988	2.751430909	2.685799758	2.595860357
8419	5.033043268	5.062598666	5.493243032	5.427386815	5.223326722	5.333201317	4.886274646	5.272836187	4.873387017	4.910109781	4.956189953	5.02196903	5.310170237	5.333000809	5.161049146	5.507839175	5.230877092	5.450860647	5.426579443	5.183242111	5.366742509	3.359916916	3.638117168	3.33194303	3.194488743	3.527230936	3.181514002
8424	3.029671181	3.423242126	3.442081726	4.508850001	4.233147859	4.280838008	3.099546236	3.845713097	3.428721779	3.215306519	3.716313952	3.490489759	4.684081404	4.819455809	4.807405575	4.724583105	4.629896564	4.807405575	5.285696331	5.316631447	4.807405575	2.462437069	2.806149529	2.328759296	2.606130244	2.425315162	2.474811039
8425	6.519480617	6.74221046	6.734973459	7.416849554	7.390204693	7.4780502	7.299337399	7.375343474	7.513932151	7.824959614	7.753309624	7.868708562	5.632534346	5.517909934	6.087204861	5.541393205	5.706829197	5.925465688	5.45110989	5.389630959	5.774168031	3.855221	3.195458291	3.790898082	3.753587491	3.435482902	3.465395427
8427	7.404070471	7.158690736	7.248695241	7.190444194	7.144133065	7.488134082	6.663506366	6.794466182	6.602954136	7.032005651	7.079001471	7.022367543	6.638746309	7.109420073	7.198314909	7.224476068	7.239067371	7.267516426	7.061139654	7.198314909	7.198314909	4.664483659	4.787624812	5.181772998	4.892481335	5.277497645	4.982892002
8428	5.100912336	5.242883599	5.073311616	6.158136132	5.940077227	5.795127625	5.563559061	5.212105857	5.129532287	5.47307641	5.460252307	5.817716694	6.03678	6.129656	6.208433	5.932787	5.713124	6.0648	6.063573	6.427656	6.929459	6.397535239	6.431948858	6.492377678	6.667613299	6.733919927	6.764195488
8431	6.253013043	6.193881628	6.513803824	6.502001802	6.673412836	6.313542632	6.496970454	6.287775364	6.553237523	6.424826992	6.575484254	6.282851134	5.493714539	5.57742323	5.493714539	5.493714539	5.303153435	5.493714539	5.493714539	5.519025595	5.486566646	3.893871903	3.91386339	3.945578955	3.913226948	3.797759555	3.772500024
8433	4.444475857	4.56772968	4.873588951	4.605123442	4.522576137	4.837054993	5.062225745	5.264448123	4.879176064	4.986551088	4.807953763	4.991036592	4.998330467	4.998330467	4.998330467	4.988662722	5.227399978	4.798305826	4.998330467	4.898707934	4.870642467	3.20538455	2.478782882	2.958471331	2.706710724	2.945597988	2.670972101
8434	7.313451938	7.103088292	7.243151191	9.126498588	9.275550775	9.206353573	5.039276383	5.311875092	4.905467069	6.973442113	7.002305318	7.140319932	5.927834259	5.909488182	6.140799149	6.541310201	7.013537545	6.565835938	6.285757881	6.285757881	6.285757881	2.342675484	2.620809328	2.669947248	2.853996937	2.539018613	2.94261744
8435	5.10442233	5.48435264	5.432106116	5.300084509	5.174332096	5.34352123	5.402060713	5.635240512	5.416824825	5.375989837	5.345130395	5.389025275	5.500947493	5.335456439	5.387991148	5.212739815	5.382754345	5.168764655	5.35251396	5.521678319	5.28352996	3.524040288	2.981420613	3.398274961	3.071114696	3.267876983	3.2413988
8436	5.963868662	6.00612465	6.009347749	3.02956301	3.106477708	2.784997356	7.234999874	7.207911051	7.328268294	5.350526024	5.286283074	5.323924671	6.13754	6.177759	5.702138	6.240354	6.357201	6.137128	6.145922	6.049325	5.994167	2.687792131	2.63942231	2.584182119	2.715716023	2.266773252	2.497084264
8437	6.726935587	6.433322288	6.671508974	6.16991424	6.029348032	6.200890212	6.324657856	6.341600834	6.369601002	6.273063293	6.108362417	5.829633319	5.170012	4.932064	5.044503	5.111525	5.143794	5.121575	5.399811	5.362534	5.030735	5.108588307	4.702062778	5.410561146	4.590189278	4.895954995	4.895954995
8438	8.673679626	8.832237118	8.848718099	9.641678151	9.664927452	9.513651357	8.889300478	8.917178047	8.707017218	8.406342068	8.500404915	8.695353393	7.953476352	8.050486648	8.187033809	7.817153693	7.629700019	7.817153693	7.681198657	7.683342398	7.717390458	5.76271435	5.350604699	5.807513402	5.797711419	5.70397698	5.720235483
8439	8.357424968	8.32031821	8.308544389	8.266989794	8.272992498	8.069531978	6.111598901	6.600478375	6.390416873	5.997578402	5.74554655	5.944788712	10.51583784	10.66159611	10.58327506	10.56464467	10.64853209	10.65329361	10.17181939	10.17227922	10.08235263	6.609673089	6.584359805	6.772540484	6.603611683	6.537232557	6.468442301
8440	8.814746436	8.916588331	8.835515575	9.145852473	9.13133661	9.068576532	6.269661458	6.766747678	6.39761279	6.779574618	6.84555687	6.734340521	9.924779122	9.859296601	9.990859922	10.45796971	10.44709432	10.49927752	9.8699891	9.940982945	9.892335724	6.11318843	6.640341053	6.491867279	6.408729371	6.67408445	6.562211659
8443	10.1030973	10.03436735	10.03542336	9.766519426	9.810312817	9.740455025	9.948271295	9.968273001	9.910462467	9.789264407	9.79637488	9.743074465	11.09861016	11.09861016	11.00584948	11.21347794	11.31818083	11.23432497	11.03739579	10.93815523	10.90202275	7.385304671	7.394686017	7.705011593	7.692024453	7.408350498	7.582861686
8444	6.836064645	6.791485712	6.700457216	7.173770339	7.034656185	7.217105146	6.662088099	6.355109225	6.283568664	7.635905538	7.617396348	7.729039727	8.13358559	7.907514447	7.867087038	8.715056386	8.619698639	8.33359198	8.034309709	7.86423627	7.975117581	5.60080375	5.482086385	5.500497943	5.519180545	5.634229738	5.606066191
8445	8.189389225	8.139724064	8.255861934	8.927537892	8.889982352	8.797177427	8.605862222	8.554734768	8.465041326	8.921867861	8.930579723	8.943104552	8.03068094	7.968724928	7.907743726	8.758364247	8.480928185	8.616669656	8.074259553	8.201139187	7.97681417	5.527825097	5.168228833	5.205515351	5.92826553	5.932812774	6.227541022
8446	9.524040241	9.714817461	9.654554965	9.591996749	9.612643563	9.588199579	9.420357024	9.465021396	9.348147765	9.628820582	9.719011009	9.657386395	11.9011277	11.9621298	11.80654282	11.65597778	11.73128334	11.6993112	11.58176437	11.44836858	11.45424202	6.903944107	7.1659967	7.020475946	7.172524859	7.250431282	7.116191373
8447	6.179012702	6.383387907	6.490337976	6.545138416	6.205684595	6.317938752	6.135132297	6.030587006	6.336623053	6.004700331	5.999786005	6.056107337	5.043514475	4.979379581	5.081371807	5.015654914	5.015654914	5.015654914	5.12960592	4.87877511	5.015654914	5.385479562	5.270135924	5.290618245	5.224434617	5.089819437	5.159931249
8448	7.504324198	7.202984226	7.129591635	7.140192955	6.927129363	6.691971727	6.252007278	6.330745553	6.387612668	6.341951502	6.421640969	6.113911941	5.56283975	5.667446028	5.673145609	5.376945771	5.56283975	5.723395652	5.431959726	5.436164661	5.56283975	3.241719624	3.006859741	3.046309083	3.113323782	3.30128658	3.113323782
8449	8.691649392	8.900919058	8.940760356	9.362563996	9.365958443	9.288444678	9.109916554	9.081079174	8.977918366	9.255525496	9.192527377	9.20577648	9.462102484	9.308941532	9.54043435	9.634102063	9.459863555	9.415905416	9.285104327	9.415905416	9.290544822	5.932773362	6.212967488	6.105008148	6.155693377	6.151843586	6.082729884
8450	9.18783183	9.093617686	9.101678306	8.282051704	8.352599396	8.354158505	7.536021152	7.751412086	7.965481926	7.336513166	7.218774766	7.287146169	10.07825423	10.1739266	10.42338242	10.22946145	10.49306603	10.28460277	9.761938514	9.865520627	9.788278255	3.266445493	3.149084966	3.59828308	3.375593902	3.411562993	3.712183681
8451	6.720990757	6.942101686	6.990560498	5.893763668	5.60049065	6.129183782	9.244430261	9.245667246	9.040587848	9.525785895	9.494315375	9.520930317	9.277493337	9.44190608	9.295743642	9.544169657	9.527059821	9.61127022	9.333425747	9.44190608	9.365408153	5.020803525	4.597205781	5.379062818	5.738760196	5.09220887	5.047918244
8452	11.33164899	11.35520734	11.34684073	11.30738838	11.3239888	11.31616757	3.179414272	3.104480923	2.962890624	3.136191616	3.2124155	3.210118316	7.404710105	7.385271201	7.344828147	7.64151816	7.611850017	7.61815099	7.360760067	7.575680437	7.801520704	2.59320559	2.755300864	2.609206706	2.480921888	2.383006463	2.546704939
8453	9.779958033	10.00488828	9.935840828	10.32470517	10.22841841	10.34304582	8.972849973	8.947535459	8.849898964	9.223074253	9.253915336	9.279469255	9.920844045	9.855003	9.894752299	9.778871138	9.774620327	9.774808617	10.10240458	10.24344223	10.14854685	3.25541104	3.084452617	3.201086805	3.108348069	3.549324247	3.310832764
8454	7.041414677	7.204117346	7.147444888	6.719677037	6.563964558	6.445907699	8.857752336	8.876122038	8.72044115	9.280709647	9.230221868	9.210899773	10.22628488	10.35995432	10.41983067	10.12599373	10.22039151	10.13200226	10.35856544	10.38717457	10.13672083	5.964954357	5.845886535	6.077182072	6.184775927	6.025597343	6.050734684
8455	8.984463345	8.553319897	8.721592145	9.240145878	9.21321304	9.389437741	8.204610077	8.1883743	8.429454946	8.737124617	8.612910061	8.665895364	8.125666762	8.197966247	8.487418229	7.714717244	7.740591113	7.403442763	8.904683854	8.953190931	8.567025857	4.634462419	4.656870585	4.582084473	4.064898807	4.753112616	4.481552283
8456	3.83442487	4.01804829	4.151440996	4.044459353	4.105678136	4.149361282	3.564464178	3.325394324	3.427040359	3.754943089	3.678041613	3.607546631	5.091882216	5.060832733	5.069749902	4.967761255	5.109081363	5.112291896	5.12960592	5.091882216	4.952388806	3.106047827	2.931822547	3.016270421	2.800316153	3.215457648	2.968536241
8458	9.662379663	9.6871802	9.670676851	9.910657441	9.853667279	9.565120401	9.064934996	9.016914206	9.113082302	8.657306249	8.666326155	8.62897212	8.692027404	8.750343484	8.875697211	8.364776421	8.431394335	8.645304368	8.692027404	8.844028734	8.605992228	3.898007696	3.701640184	4.352176546	3.941816601	4.044868529	4.332249694
8459	8.46807079	8.547418594	8.55304475	9.945301569	10.06117716	10.10058202	6.95473999	7.070365682	7.128777057	9.079278267	9.104223395	9.111085831	8.976612405	8.706162735	8.632213762	9.334514798	9.335712234	9.382350893	9.669295121	9.732845296	9.820550829	5.371609051	4.870262999	5.508833352	6.048093845	6.069561285	6.537540683
8460	8.139953299	8.222291122	8.116156219	9.363289249	9.379506265	9.449577395	7.575093511	7.621205589	7.551350482	8.517169901	8.442205424	8.514356131	9.059078693	9.077406236	9.042538949	10.01811978	9.989173295	10.07540087	10.03050113	10.28978598	10.26958743	5.931783876	5.561743324	6.167208855	6.348018205	6.025034834	6.269156061
8462	8.576791971	8.530336653	8.541036173	8.92132019	9.07508478	8.913575761	8.552020491	8.640704482	8.684693289	9.097044311	8.971262927	8.966386575	5.321565	5.366898	5.451232	5.513093	5.64955	5.509099	5.188735	5.575044	5.451232	5.863676404	5.527674638	6.384530002	6.225124047	5.881850543	6.111457947
8464	7.595527789	7.587203019	7.793740199	8.235317134	8.17872889	8.314700367	7.378191514	7.366936079	7.418852401	7.50059227	7.478800727	7.470961331	7.761626541	7.637415581	7.535030702	7.692608939	7.648763625	7.910451578	7.247283104	7.090261247	7.261962282	3.04923567	2.915504628	2.991084455	3.267722598	2.961033431	3.044364143
8467	10.14415473	10.07962023	10.12850565	10.47913289	10.39668005	10.36259457	9.931109422	9.832457952	9.860193478	10.25681897	10.2813946	10.21994069	10.22813691	10.51250421	10.35137992	10.25618377	10.1616002	10.18684981	10.59143103	10.58313914	10.51453103	4.74395164	4.0011763	4.779275212	4.972886379	5.010638457	4.983723448
8468	4.881110457	5.28260244	5.436205763	5.344173525	5.277753986	5.012957651	5.436699846	5.372573293	5.424914427	5.467664912	5.306878032	5.476108771	5.470575985	4.958415835	5.245626736	5.304902866	5.181982482	5.245626736	5.235370111	5.282669693	5.175571234	4.954158007	4.745503235	4.694052391	4.845100843	4.874644701	4.556810726
8470	5.492332363	5.219086846	5.169316874	7.046647557	6.872271308	7.521440266	2.723532798	2.896402641	2.752810617	3.553289548	3.342578627	3.57190402	5.68988192	5.545248396	5.534129656	5.968939127	5.988253642	5.940646564	5.678841414	5.859182473	5.738996761	2.591245385	2.560014097	2.772340954	2.809864402	2.641254865	2.913787758
8471	4.155619073	4.353187852	4.387360157	4.385192851	4.134450605	4.156398769	4.190643623	4.013366434	4.52993173	4.428948273	4.289282057	4.472823475	5.273216451	5.318528395	5.171176847	5.171176847	5.171176847	5.199347027	5.01109104	5.171176847	4.918188582	3.795072441	3.846547799	3.429044775	3.581426768	3.722111147	3.65035687
8473	11.03828539	10.89160435	10.71049204	11.18463393	11.20685001	11.33514619	9.40834666	9.365088953	9.371337105	9.447069162	9.538438277	9.597898473	10.612675	10.66431863	10.97271292	10.19513546	10.13589018	10.11578026	10.84194512	10.79591315	10.97709683	4.251623619	3.665298839	4.078908997	4.135187942	4.448772984	4.151045354
8476	8.91010958	8.944398621	8.693705506	9.940405692	9.824723842	9.917500269	7.469273042	7.545335194	7.405465129	8.440275881	8.507908652	8.403248778	9.387441285	9.265632719	9.386664193	9.982701523	9.829413968	10.10463427	9.415497406	9.461905958	9.587204066	3.39214188	3.268659407	3.230967247	3.608625026	3.936410038	3.588509392
8477	3.038993397	3.101448572	3.356801804	3.361072281	3.111497963	2.996945423	3.209976759	3.061938475	3.079030418	3.312289001	3.336770314	3.644569768	4.494047218	4.615082112	4.5565833	4.722253098	4.627742681	4.627742681	4.655974894	4.684478164	4.524664516	2.238436412	2.283866696	2.252878673	2.252878673	2.176684599	2.275650045
8479	7.885104544	8.062372966	8.069458634	8.837654879	8.745618564	8.750766835	6.310989709	6.228700398	6.250563177	6.657203853	6.311960889	6.550049474	8.362478272	8.473648608	8.362478272	8.879539832	8.860510049	8.692090154	8.063344557	7.819769463	7.822246528	5.199260317	5.216245458	5.028025585	5.125467921	5.219665163	5.08218526
8480	9.454428277	9.630623894	9.690548103	10.20691402	10.13541722	10.15320832	10.34590604	10.33722145	10.13743956	10.57162102	10.54108272	10.5359348	10.21207037	10.11974294	10.07521134	10.34954736	10.20676308	10.09698905	9.866213836	9.708817916	9.784343547	2.652511443	2.426034909	2.661715444	2.600092001	2.410583873	2.362713722
